model,block,train,test,perfect_over_loc,learned_over_loc,capture,pred_corr
ridge,AB,tags-math-sx,plant-pollinator-mpl-014,2.5834026366365537,1.0356893185145395,0.02253963564842253,0.3133225194766419
ridge,ABC,tags-math-sx,plant-pollinator-mpl-014,2.5834026366365537,1.036189622215525,0.02285560310319964,0.31406157743007457
gbt,ABC,tags-math-sx,plant-pollinator-mpl-014,2.5834026366365537,1.3785313179462262,0.2390619474717424,0.5905174758996299
ridge,A,tags-math-sx,plant-pollinator-mpl-015,1.4102516667953713,1.033765449185251,0.08230423400593483,0.6616555019775378
ridge,AB,tags-math-sx,plant-pollinator-mpl-015,1.4102516667953713,1.0266939413901863,0.06506723445806487,0.6463658824812932
ridge,ABC,tags-math-sx,plant-pollinator-mpl-015,1.4102516667953713,1.0271679240692377,0.06622258059657994,0.6473633061665464
gbt,ABC,tags-math-sx,plant-pollinator-mpl-015,1.4102516667953713,1.1953843521393719,0.47625486488718477,0.6182633120971319
ridge,A,tags-math-sx,plant-pollinator-mpl-016,3.056933205825239,0.8306436439175128,-0.08233439744317884,-0.02088473617062932
ridge,AB,tags-math-sx,plant-pollinator-mpl-016,3.056933205825239,0.8002922951512947,-0.09709002911865715,-0.04408813426505575
ridge,ABC,tags-math-sx,plant-pollinator-mpl-016,3.056933205825239,0.8021761530864976,-0.09617417150603864,-0.0420378908366152
gbt,ABC,tags-math-sx,plant-pollinator-mpl-016,3.056933205825239,1.3135818779209771,0.152451171984055,0.5245605166917156
ridge,A,tags-math-sx,plant-pollinator-mpl-021,2.745487382389059,1.0978762915306215,0.05607390378076388,0.43694172457895697
ridge,AB,tags-math-sx,plant-pollinator-mpl-021,2.745487382389059,1.0676733605693218,0.03877046677742058,0.41490735777896687
ridge,ABC,tags-math-sx,plant-pollinator-mpl-021,2.745487382389059,1.0686911936369907,0.03935358933558871,0.41585336251033517
gbt,ABC,tags-math-sx,plant-pollinator-mpl-021,2.745487382389059,1.514452051683994,0.29473260985700195,0.6444309958684978
ridge,A,tags-math-sx,plant-pollinator-mpl-034,5.693354349219635,0.8251686985473407,-0.03725082072307807,-0.22642542630861062
ridge,AB,tags-math-sx,plant-pollinator-mpl-034,5.693354349219635,0.7743135532047473,-0.048086385557650824,-0.2523499755744167
ridge,ABC,tags-math-sx,plant-pollinator-mpl-034,5.693354349219635,0.7767656587996644,-0.0475639222164107,-0.2480434735100619
gbt,ABC,tags-math-sx,plant-pollinator-mpl-034,5.693354349219635,1.353088789939732,0.07523164961930481,0.051468611263197905
